id,row-names,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3,pvals_mdlc,p.adjust(pvals_mdlc),pvals_prp19,p.adjust(pvals_prp19),chr,start,end,strand,transcript,gene,biotype
FBgn0003132,FBtr0074017_1_FBtr0074017_2,0.0315893385982231,0.0222504767959313,0.0337721808815112,0.243941841680129,0.262621111677715,0.251162790697674,0.144685039370079,0.140366972477064,0.133625410733844,4.06295864986164e-42,2.08762941347191e-37,3.90987341472055e-18,1.99258878834403e-13,X,15360722,15360791,-,FBtr0074017,Pp1-13C,protein_coding
FBgn0262598,FBtr0301170_3_FBtr0301170_4,0.04442200908632,0.0469973890339426,0.026266416510319,0.331996792301524,0.357276119402985,0.273972602739726,0.590384615384615,0.574468085106383,0.602409638554217,5.73661303465976e-42,2.94752914333853e-37,4.0266399841479e-95,2.08213526940304e-90,2L,8317781,8317837,-,FBtr0301170,mtsh,protein_coding
FBgn0030945,FBtr0074614_1_FBtr0074614_2,0.019047619047619,0.00941176470588235,0.00479616306954436,0.369294605809129,0.415892672858617,0.412060301507538,0.2265625,0.220994475138122,0.222826086956522,5.91972833616115e-42,3.0415564191196e-37,1.04758387731805e-20,5.34864900242275e-16,X,18652788,18652864,-,FBtr0074614,Ing3,protein_coding
FBgn0005386,FBtr0306010_5_FBtr0306010_6,0.0132978723404255,0.00765696784073507,0.00174216027874564,0.229601518026565,0.244151169766047,0.258443465491924,0.112426035502959,0.143984220907298,0.124223602484472,1.80490369396764e-41,9.27160978554236e-37,2.39194006751965e-13,1.21240266202368e-08,3L,19591482,19591552,-,FBtr0306010,ash1,protein_coding
FBgn0050222,FBtr0300457_3_FBtr0300457_4,0.0389354361754559,0.0368144252441773,0.0333769633507853,0.295519542421354,0.291666666666667,0.323287671232877,0.529411764705882,0.47787610619469,0.414179104477612,2.90031709106886e-41,1.48980588016934e-36,1.67101665924001e-46,8.60055564344242e-42,2R,21584202,21584258,+,FBtr0300457,CG30222,protein_coding
FBgn0032424,FBtr0080354_1_FBtr0080354_2,0.0288346015218262,0.0308254963427377,0.0367466927976482,0.194120909595119,0.2084921066957,0.238231098430813,0.364329268292683,0.362869198312236,0.346469622331691,3.0262259826016e-41,1.55445123822314e-36,2.89502887086061e-65,1.49418230082858e-60,2L,12356593,12356646,+,FBtr0080354,CG17010,protein_coding
FBgn0283469,FBtr0074504_4_FBtr0074504_5,0.00253485424588086,0.00343053173241852,0.00418410041841004,0.277130044843049,0.24411508282476,0.35421686746988,0.174603174603175,0.154228855721393,0.120967741935484,6.92558457472185e-41,3.55704949342289e-36,1.56832519448345e-13,7.95140873603108e-09,X,17910010,17910078,+,FBtr0074504,Vps4,protein_coding
FBgn0024188,FBtr0088126_1_FBtr0088126_2,0.020850040096231,0.032133676092545,0.0293333333333333,0.260302556077204,0.261201629327902,0.413276231263383,0.191489361702128,0.146987951807229,0.151724137931034,4.59352893362158e-40,2.35900678386136e-35,8.06714718275966e-11,4.07156985461063e-06,2R,11360833,11360959,+,FBtr0088126,san,protein_coding
FBgn0036687,FBtr0075291_1_FBtr0075291_2,0.0064484126984127,0.00896191187453323,0.0128885519332828,0.163452708907254,0.191468253968254,0.191240875912409,0.515546639919759,0.545454545454545,0.607954545454545,4.74146127604257e-40,2.4349300236989e-35,1.4798159830802e-146,7.66589073715038e-142,3L,17022487,17022560,-,FBtr0075291,CG6652,protein_coding
FBgn0029993,FBtr0071106_1_FBtr0071106_2,0.0308959835221421,0.0327731092436975,0.0244179443498013,0.185284640171858,0.173082406615341,0.173876166242578,0.188980716253444,0.181065088757396,0.152099886492622,7.95104167187468e-40,4.08270087767421e-35,4.31959570190512e-38,2.21958105546693e-33,X,8077681,8077744,+,FBtr0071106,CG1571,protein_coding
FBgn0036032,FBtr0076396_1_FBtr0076396_2,0.00211714890613973,0.00446827524575514,0.00493218249075216,0.286695278969957,0.267888307155323,0.246973365617433,0.0353634577603143,0.0448979591836735,0.0398550724637681,1.06753674551627e-39,5.48126741985331e-35,6.82924047884789e-06,0.338750815472292,3L,9708469,9708538,+,FBtr0076396,CG16711,protein_coding
FBgn0052106,FBtr0307888_1_FBtr0307888_2,0.0112359550561798,0.0140243902439024,0.0135542168674699,0.17027027027027,0.2018779342723,0.214285714285714,0.180469715698393,0.187203791469194,0.190690690690691,2.09773863587389e-39,1.07704194781673e-34,1.11807162348911e-46,5.75505006758547e-42,3L,12778224,12778279,-,FBtr0307888,CG32106,protein_coding
FBgn0053322,FBtr0081455_1_FBtr0081455_2,0.0388646288209607,0.0389354361754559,0.0458823529411765,0.196018376722818,0.237823834196891,0.241596638655462,0.101754385964912,0.08984375,0.0944510035419126,4.74670239925223e-39,2.43671967665613e-34,1.36132317665636e-05,0.674140850311996,2L,20815311,20815416,-,FBtr0081455,CG33322,protein_coding
FBgn0036697,FBtr0075282_3_FBtr0075282_4,0.0131108462455304,0.0182926829268293,0.00300751879699248,0.264550264550265,0.277116402116402,0.239382239382239,0.0566893424036281,0.11830985915493,0.105413105413105,1.3517393256735e-38,6.93834278474951e-34,2.87656853406918e-05,1,3L,17051455,17051861,+,FBtr0075282,rogdi,protein_coding
FBgn0038218,FBtr0082951_1_FBtr0082951_2,0.0246478873239437,0.0186721991701245,0.0127226463104326,0.222128378378378,0.248817407757805,0.301169590643275,0.566308243727599,0.424302788844622,0.421933085501859,4.92556984524302e-38,2.52785170027717e-33,1.08693238199288e-64,5.60954933022706e-60,3R,14262228,14262300,-,FBtr0082951,CG14841,protein_coding
FBgn0040510,FBtr0305491_2_FBtr0305491_3,0.0145395799676898,0.0225921521997622,0.0206766917293233,0.530386740331492,0.590673575129534,0.585106382978723,0.641025641025641,0.75609756097561,0.357142857142857,1.79870787092421e-37,9.22863047335085e-33,1.8151754445092e-11,9.17081089829383e-07,2L,12921408,12921462,+,FBtr0305491,ACXA,protein_coding
FBgn0025702,FBtr0306596_5_FBtr0306596_6,0.0230803373280071,0.0196808510638298,0.0292993630573248,0.256342957130359,0.22212389380531,0.297297297297297,0.258883248730964,0.239766081871345,0.209756097560976,1.94271760330358e-37,9.96730693550934e-33,1.6043174698819e-16,8.1618046962772e-12,3L,22280318,22281232,+,FBtr0306596,Srpk79D,protein_coding
FBgn0050491,FBtr0088919_3_FBtr0088919_4,0.0461095100864553,0.0389105058365759,0.032181168057211,0.342126298960831,0.363636363636364,0.335600907029478,0.257425742574257,0.216129032258065,0.236467236467236,2.30090131404406e-37,1.18045441015717e-32,5.64125246826587e-15,2.86524854115692e-10,2R,7655892,7655944,+,FBtr0088919,CG30491,protein_coding
FBgn0052690,FBtr0303456_1_FBtr0303456_2,0.0410534469403563,0.0279870828848224,0.0317775571002979,0.262809341233879,0.338230025080616,0.250863060989643,0.476943346508564,0.426544240400668,0.42586085734364,2.42757192382722e-37,1.24541722408108e-32,1.4351086134805e-78,7.41463216240834e-74,X,10204492,10204557,+,FBtr0303456,lncRNA:CR32690,ncRNA
FBgn0033265,FBtr0100668_3_FBtr0100668_4,0.00688073394495413,0.00201612903225806,0.0118845500848896,0.241906474820144,0.275102040816327,0.290322580645161,0.128654970760234,0.155425219941349,0.147590361445783,3.37750501320443e-37,1.73272762187414e-32,1.37930657287748e-14,7.00342912378542e-10,2R,8125474,8125533,-,FBtr0100668,coil,protein_coding
FBgn0030695,FBtr0307978_3_FBtr0307978_4,0.0158311345646438,0.0246478873239437,0.0136518771331058,0.379951495553759,0.348464619492657,0.304263565891473,0.197368421052632,0.13855421686747,0.206982543640898,5.26426451160919e-37,2.7005150518104e-32,1.82046490335778e-09,9.1602153007157e-05,X,15802077,15802140,-,FBtr0307978,PGRP-LE,protein_coding
FBgn0038438,FBtr0083307_1_FBtr0083307_2,0.00587467362924282,0.0092678405931418,0.0138376383763838,0.175856929955291,0.215233698788229,0.191025641025641,0.0368,0.0382059800664452,0.0434108527131783,6.65477524786101e-37,3.41376660664774e-32,0.00034734891772093,1,3R,16483784,16483868,-,FBtr0083307,Der-2,protein_coding
FBgn0033793,FBtr0087780_1_FBtr0087780_2,0.00510855683269476,0.0087719298245614,0.0191204588910134,0.273692810457516,0.274009402283412,0.358241758241758,0.108540925266904,0.0893854748603352,0.178137651821862,1.38518134683378e-36,7.10431809164108e-32,3.35195297059507e-10,1.68951837529874e-05,2R,13128788,13128860,-,FBtr0087780,CG3955,protein_coding
FBgn0000581,FBtr0330621_8_FBtr0330621_9,0.0124069478908189,0.00280898876404494,0,0.494252873563218,0.450292397660819,0.563380281690141,0.148514851485149,0.189189189189189,0.219512195121951,3.67001810665579e-36,1.88191188473096e-31,7.90956046449395e-10,3.98309645870987e-05,2R,11456921,11456988,+,FBtr0330621,E(Pc),protein_coding
FBgn0032374,FBtr0335472_2_FBtr0335472_3,0.0282828282828283,0.0467289719626168,0.0393700787401575,0.434250764525994,0.523121387283237,0.45643153526971,0.282258064516129,0.375,0.388888888888889,4.36579027650519e-36,2.2386026221808e-31,2.90718604889847e-16,1.47871111191172e-11,2L,11788778,11788834,+,FBtr0335472,CG14931,protein_coding
FBgn0033889,FBtr0303991_4_FBtr0303991_5,0.0389105058365759,0.0208457415128052,0.0351418002466091,0.276885043263288,0.3,0.337037037037037,0.406340057636888,0.412587412587413,0.408450704225352,1.02070803072421e-35,5.233170073523e-31,7.32066647645693e-48,3.76933796206291e-43,2R,13977581,13977645,-,FBtr0303991,CG6701,protein_coding
FBgn0031388,FBtr0334779_1_FBtr0334779_2,0.026378896882494,0.0126146788990826,0.0252336448598131,0.202786377708978,0.209352909189777,0.198996655518395,0.153952843273232,0.133768352365416,0.166666666666667,3.36770325651428e-35,1.72628468928922e-30,1.06766318024813e-19,5.44796490985216e-15,2L,2080124,2080208,+,FBtr0334779,CG12674,protein_coding
FBgn0038704,FBtr0083759_3_FBtr0083759_4,0.0206185567010309,0.0161812297734628,0.0173913043478261,0.44672131147541,0.411073825503356,0.474541751527495,0.188841201716738,0.15668202764977,0.15530303030303,5.62033564736749e-35,2.88070303605821e-30,1.39421910831985e-08,0.000699660975128149,3R,19404750,19404842,+,FBtr0083759,CG5316,protein_coding
FBgn0032374,FBtr0300370_1_FBtr0300370_2,0.038107752956636,0.0203160270880361,0.0177304964539007,0.492035398230089,0.496050552922591,0.448648648648649,0.276595744680851,0.194915254237288,0.406593406593407,1.16107086376573e-34,5.95025596262664e-30,3.92581700453771e-09,0.00019735867245212,2L,11788591,11788653,+,FBtr0300370,CG14931,protein_coding
FBgn0035168,FBtr0332752_10_FBtr0332752_11,0.0115606936416185,0.0269814502529511,0.00656814449917898,0.287759484609878,0.268880208333333,0.305764411027569,0.373390557939914,0.340336134453782,0.457692307692308,1.22312030177004e-34,6.26812461048091e-30,5.99982662279286e-26,3.0716112395388e-21,3L,849322,849380,+,FBtr0332752,cep290,protein_coding
FBgn0038357,FBtr0083197_1_FBtr0083197_2,0.0337457817772778,0.031390134529148,0.0230572160546541,0.242362525458248,0.242335766423358,0.331896551724138,0.663716814159292,0.704125177809388,0.673040152963671,1.30785870809345e-34,6.70212194962488e-30,8.37545918949908e-118,4.3355564494442e-113,3R,15767240,15767306,-,FBtr0083197,CG5623,protein_coding
FBgn0034951,FBtr0072201_7_FBtr0072201_8,0.0431432973805855,0.0270880361173815,0.0207900207900208,0.324532453245325,0.434452871072589,0.406914893617021,0.182648401826484,0.168765743073048,0.249438202247191,2.01009153290865e-34,1.03001110329305e-29,4.06265981278131e-11,2.05144007246392e-06,2R,23992859,23992928,-,FBtr0072201,CG3860,protein_coding
FBgn0003891,FBtr0071582_5_FBtr0071582_6,0.0289389067524116,0.033003300330033,0.0157142857142857,0.302990897269181,0.304535637149028,0.373540856031128,0.173267326732673,0.224489795918367,0.168478260869565,3.28387402018219e-34,1.68259137046095e-29,5.1119314564718e-11,2.58086083442892e-06,2R,21187048,21187103,+,FBtr0071582,tud,protein_coding
FBgn0064119,FBtr0301700_16_FBtr0301700_17,0.0135542168674699,0.0169491525423729,0.0124164278892073,0.235230934479055,0.279620853080569,0.198884758364312,0.174242424242424,0.186567164179104,0.288235294117647,7.90122748444918e-34,4.04764081573363e-29,1.60006904441285e-12,8.09890947520007e-08,3R,20046471,20046524,+,FBtr0301700,CG33934,protein_coding
FBgn0031287,FBtr0334797_3_FBtr0334797_4,0.00403632694248234,0.00633713561470215,0.0157728706624606,0.202814569536424,0.258064516129032,0.302949061662198,0.112956810631229,0.204255319148936,0.192156862745098,1.45402918811946e-33,7.44782830738551e-29,8.80655760571506e-17,4.48148103439628e-12,2L,851660,851718,-,FBtr0334797,CG4291,protein_coding
FBgn0030918,FBtr0074560_1_FBtr0074560_2,0.0289855072463768,0.0303030303030303,0.0242825607064018,0.454957874270901,0.49740932642487,0.364814814814815,0.513513513513513,0.510416666666667,0.495967741935484,2.93031404318097e-33,1.50070173093427e-28,5.97582933264751e-36,3.06894691207446e-31,X,18415539,18415612,+,FBtr0074560,CG15056,protein_coding
FBgn0005654,FBtr0087768_1_FBtr0087768_2,0.0119971771347918,0.0289017341040462,0.00748362956033676,0.207331042382589,0.212613784135241,0.159420289855072,0.475845410628019,0.470588235294118,0.457685664939551,4.0805182702145e-33,2.08963340617685e-28,7.13356473879629e-66,3.68191810428232e-61,2R,13206325,13206381,-,FBtr0087768,Orc3,protein_coding
FBgn0037918,FBtr0082458_1_FBtr0082458_2,0.0366492146596859,0.0318906605922551,0.0212765957446809,0.336134453781513,0.387604070305273,0.442857142857143,0.029126213592233,0.0247524752475248,0.0698689956331878,4.15047177005944e-33,2.12541508872974e-28,0.824300857936907,1,3R,11589014,11589068,-,FBtr0082458,CG6791,protein_coding
FBgn0033460,FBtr0339407_4_FBtr0339407_5,0.014903129657228,0.0265700483091787,0.0255863539445629,0.351819757365685,0.375806451612903,0.40506329113924,0.0906432748538012,0.0661764705882353,0.10022271714922,1.13199180639674e-32,5.79545845120937e-28,0.0120836124722061,1,2R,9879444,9879508,-,FBtr0339407,Sec24AB,protein_coding
FBgn0033141,FBtr0300063_1_FBtr0300063_2,0.0109090909090909,0.019774011299435,0.0202020202020202,0.459497206703911,0.411843876177658,0.409836065573771,0.814207650273224,0.740442655935614,0.702898550724638,1.53970319237936e-32,7.88266446370538e-28,7.70033592607919e-58,3.97121724379756e-53,2R,7073144,7073201,-,FBtr0300063,CG12831,protein_coding
FBgn0033265,FBtr0344881_1_FBtr0344881_2,0.0218228498074454,0.0263157894736842,0.0134357005758157,0.312165263963275,0.337468982630273,0.29375,0.243055555555556,0.238670694864048,0.200520833333333,1.9153082071839e-32,9.80522883585725e-28,6.87248805349469e-17,3.49782151970666e-12,2R,8127010,8127065,-,FBtr0344881,coil,protein_coding
FBgn0034543,FBtr0342718_2_FBtr0342718_3,0.0252525252525253,0.038500506585613,0.0301399354144241,0.219767441860465,0.216604244694132,0.262345679012346,0.115774240231548,0.113309352517986,0.111111111111111,3.20082297371472e-32,1.63846927201483e-27,2.287945309342e-07,0.0114314899435964,2R,20671859,20672119,+,FBtr0342718,galla-1,protein_coding
FBgn0036198,FBtr0076123_2_FBtr0076123_3,0.0121457489878543,0.0231958762886598,0.00995024875621891,0.323091247672253,0.335760517799353,0.356770833333333,0.166666666666667,0.221453287197232,0.209964412811388,4.99559801874417e-32,2.5569968458942e-27,3.59270017177191e-14,1.82297199415878e-09,3L,11710952,11711008,-,FBtr0076123,crim,protein_coding
FBgn0037857,FBtr0082326_2_FBtr0082326_3,0.0326014637391883,0.0297555791710946,0.0114731528223956,0.27338782924614,0.310520939734423,0.183800623052959,0.236486486486486,0.232963549920761,0.207299270072993,6.89756659341924e-32,3.52996765551416e-27,2.33822466965153e-41,1.2023852718749e-36,3R,10950820,10950874,+,FBtr0082326,Tengl4,protein_coding
FBgn0038576,FBtr0336468_1_FBtr0336468_2,0.0246609124537608,0.0231404958677686,0.0265486725663717,0.346035015447992,0.348327566320646,0.344559585492228,0.476510067114094,0.389635316698656,0.397590361445783,1.09180749950131e-31,5.58688815569814e-27,1.48668241950528e-40,7.64303431867664e-36,3R,18186315,18186373,+,FBtr0336468,Arp5,protein_coding
FBgn0035253,FBtr0072806_1_FBtr0072806_2,0.0110041265474553,0.0256821829855538,0.0231316725978648,0.236418511066398,0.276070763500931,0.304347826086957,0.204,0.145669291338583,0.200913242009132,1.11157327143938e-31,5.68792042995532e-27,4.36600910718339e-09,0.000219444349745252,3L,1664845,1664918,-,FBtr0072806,Srrm234,protein_coding
FBgn0037252,FBtr0078926_4_FBtr0078926_5,0.0177514792899408,0.0227272727272727,0.0138888888888889,0.371939736346516,0.361313868613139,0.399543378995434,0.535796766743649,0.448851774530271,0.497307001795332,1.1427738627034e-31,5.84745957806704e-27,3.20288977116842e-34,1.64439563741558e-29,3R,4440324,4440393,+,FBtr0078926,CG14650,protein_coding
FBgn0016983,FBtr0331849_2_FBtr0331849_3,0.0259938837920489,0.0398230088495575,0.0177777777777778,0.348427672955975,0.411556603773585,0.422222222222222,0.0555555555555556,0.0831024930747922,0.101449275362319,1.51184066456426e-31,7.73563512837595e-27,0.0314688263736587,1,3L,7382335,7382387,+,FBtr0331849,smid,protein_coding
FBgn0264298,FBtr0343439_2_FBtr0343439_3,0.0202020202020202,0.0276243093922652,0.0279441117764471,0.349243306169965,0.309446254071661,0.360849056603774,0.25531914893617,0.235294117647059,0.260204081632653,1.78957914504555e-31,9.15620273771107e-27,3.85738748062179e-18,1.9659175294989e-13,2R,24124650,24124708,-,FBtr0343439,CG43776,protein_coding
FBgn0028952,FBtr0310547_1_FBtr0310547_2,0.0168350168350168,0.0159680638722555,0.013355592654424,0.261278195488722,0.250433275563258,0.294594594594595,0.291907514450867,0.219570405727924,0.36986301369863,3.58017870891671e-31,1.83144041854634e-26,7.29841697957111e-21,3.7266446939388e-16,2L,2045642,2045700,+,FBtr0310547,Kebab,protein_coding
FBgn0267383,FBtr0082838_1_FBtr0082838_2,0.0456383593298671,0.0437539632213063,0.0486034748185617,0.227344434706398,0.285827552031715,0.157053509381515,0.363053435114504,0.31099544567339,0.366036505867014,4.52648296668717e-31,2.31547709677916e-26,1.57136382373631e-172,8.14390728927817e-168,3R,13718049,13718112,-,FBtr0082838,Ubc87F,protein_coding
FBgn0262123,FBtr0114029_2_FBtr0114029_3,0.00389863547758285,0.000931966449207828,0.00273037542662116,0.22274325908558,0.280282935455349,0.159863945578231,0.105651105651106,0.041343669250646,0.0586666666666667,6.82404792601813e-31,3.49015931176197e-26,9.66283725245151e-09,0.000485122744259328,2R,1368400,1368467,+,FBtr0114029,l(2)41Ab,protein_coding
FBgn0030940,FBtr0074618_5_FBtr0074618_6,0.0155038759689922,0.00550964187327824,0.00797872340425532,0.277634961439589,0.282997762863535,0.338501291989664,0.225865209471767,0.272506082725061,0.181318681318681,1.02095506815236e-30,5.22116421853119e-26,9.64941783707403e-18,4.91541344620551e-13,X,18610355,18610427,-,FBtr0074618,CG15040,protein_coding
FBgn0028894,FBtr0080851_1_FBtr0080851_2,0.0336906584992343,0.0386740331491713,0.0248756218905473,0.163519313304721,0.21086126431905,0.271306818181818,0.0973724884080371,0.104529616724739,0.0734094616639478,1.43520812912412e-30,7.3393673307149e-26,5.53975302649668e-05,1,2L,16302612,16302771,-,FBtr0080851,GMF,protein_coding
FBgn0017556,FBtr0072350_1_FBtr0072350_2,0.0203515263644773,0.00786369593709043,0.0094228504122497,0.185185185185185,0.214964370546318,0.208232445520581,0.457466918714556,0.421532846715328,0.357976653696498,1.49031004047801e-30,7.6209984539924e-26,2.10424804541601e-59,1.0854973967083e-54,2R,24502022,24502086,-,FBtr0072350,Prosalpha4T2,protein_coding
FBgn0053260,FBtr0302436_4_FBtr0302436_5,0.00280898876404494,0.0242914979757085,0.0170132325141777,0.301348136399683,0.298280423280423,0.274165202108963,0.198369565217391,0.192567567567568,0.142450142450142,2.86434739050307e-30,1.46448353381641e-25,9.39325437847397e-12,4.74810222323102e-07,3L,14760905,14760967,-,FBtr0302436,Tsen34,protein_coding
FBgn0013813,FBtr0337034_16_FBtr0337034_17,0.00882117080994387,0.00765110941086458,0.0132304299889746,0.192307692307692,0.194107452339688,0.294117647058824,0.145299145299145,0.155172413793103,0.293103448275862,3.75476110846124e-30,1.91962161670081e-25,1.7072077256244e-11,8.62634991680753e-07,3R,28501872,28502245,+,FBtr0337034,Dhc98D,protein_coding
FBgn0032883,FBtr0081459_4_FBtr0081459_5,0,0,0.00160513643659711,0.177018633540373,0.181962025316456,0.221518987341772,0.125,0.0884718498659517,0.153452685421995,3.99404838108249e-30,2.04191729434461e-25,3.0703089765251e-14,1.55808969631719e-09,2L,20754938,20754993,-,FBtr0081459,Rhau,protein_coding
FBgn0032376,FBtr0080265_2_FBtr0080265_3,0.0113636363636364,0.0156521739130435,0.0100502512562814,0.193220338983051,0.211711711711712,0.216101694915254,0.184801381692573,0.204339963833635,0.187808896210873,4.34673867825558e-30,2.22213974709782e-25,5.94416229940723e-23,3.03889353394895e-18,2L,11791213,11791268,-,FBtr0080265,Tsp33B,protein_coding
FBgn0037943,FBtr0082431_1_FBtr0082431_2,0.00658761528326746,0.0205949656750572,0.0391061452513966,0.321349557522124,0.317503392130258,0.347905282331512,0.205940594059406,0.169950738916256,0.218045112781955,5.47735363248339e-30,2.79991362985286e-25,7.2485366269369e-13,3.671238830811e-08,3R,11742162,11742237,+,FBtr0082431,CG14722,protein_coding
FBgn0267390,FBtr0332091_10_FBtr0332091_11,0.0303030303030303,0.0122199592668024,0.0155902004454343,0.271739130434783,0.323563892145369,0.370262390670554,0.0555555555555556,0.0702479338842975,0.0862068965517241,1.51015192374392e-29,7.71732937590857e-25,0.0896526880300853,1,3L,15575490,15575554,+,FBtr0332091,dop,protein_coding
FBgn0040524,FBtr0308078_4_FBtr0308078_5,0.0204678362573099,0.0184162062615101,0.0168224299065421,0.330357142857143,0.404643449419569,0.348360655737705,0.303738317757009,0.258064516129032,0.257142857142857,1.67776626097125e-29,8.5737211468153e-25,7.1293577643626e-22,3.64288793685636e-17,3R,8008501,8008552,-,FBtr0308078,CG11052,protein_coding
FBgn0040239,FBtr0077084_1_FBtr0077084_2,0.0051413881748072,0.0165289256198347,0.0215827338129496,0.468013468013468,0.522948539638387,0.636363636363636,0.182352941176471,0.251851851851852,0.224489795918367,2.84390441153502e-29,1.45303608098559e-24,1.088691831028e-09,5.48047467739493e-05,3L,5565372,5565527,+,FBtr0077084,bc10,protein_coding
FBgn0015949,FBtr0330248_6_FBtr0330248_7,0.00318979266347687,0.00900900900900901,0.00468384074941452,0.201310861423221,0.229007633587786,0.354304635761589,0.0537974683544304,0.0441176470588235,0.0306122448979592,3.2112699691359e-29,1.64066993993122e-24,0.0100251247043477,1,2R,19666231,19666295,-,FBtr0330248,hrg,protein_coding
FBgn0037117,FBtr0333967_1_FBtr0333967_2,0.0212514757969303,0.027190332326284,0.0346456692913386,0.333688699360341,0.385555555555556,0.336021505376344,0.301546391752577,0.279126213592233,0.306629834254144,3.48528939135867e-29,1.78063435004514e-24,1.22183848837261e-25,6.25446903813055e-21,3L,21680233,21680300,+,FBtr0333967,CG11248,protein_coding
FBgn0033166,FBtr0089009_6_FBtr0089009_7,0.0344827586206897,0.0477272727272727,0.0372960372960373,0.30377358490566,0.344132029339853,0.419354838709677,0.0968992248062016,0.156862745098039,0.126582278481013,3.75625702858697e-29,1.9190341533348e-24,0.000863374692577914,1,2R,7399325,7399379,-,FBtr0089009,Eaf,protein_coding
FBgn0085329,FBtr0112496_2_FBtr0112496_3,0.0254385964912281,0.0219966159052453,0.0160213618157543,0.203190596137699,0.262773722627737,0.220306513409962,0.477011494252874,0.501298701298701,0.382271468144044,6.61434463281577e-29,3.37880566878128e-24,9.5869385944352e-47,4.93487664148552e-42,3R,30306295,30306348,-,FBtr0112496,CG34300,protein_coding
FBgn0262988,FBtr0306826_1_FBtr0306826_2,0.02125,0.0142517814726841,0.0330396475770925,0.330607476635514,0.390728476821192,0.408026755852843,0.494736842105263,0.492647058823529,0.54140127388535,1.33525609888244e-28,6.82022110187173e-24,6.2210902459854e-30,3.18955296911671e-25,2R,8417538,8417624,-,FBtr0306826,CG43296,protein_coding
FBgn0033265,FBtr0344881_2_FBtr0344881_3,0.0190114068441065,0.0151515151515152,0.0193661971830986,0.283269961977186,0.273381294964029,0.275395033860045,0.0845588235294118,0.0695364238410596,0.0690537084398977,2.07471502395723e-28,1.05966069848615e-23,0.000309778664211712,1,2R,8126870,8126924,-,FBtr0344881,coil,protein_coding
FBgn0014037,FBtr0344257_3_FBtr0344257_4,0.014892443463872,0.0198776758409786,0.0209424083769634,0.166666666666667,0.183197199533256,0.294797687861272,0.171428571428571,0.169312169312169,0.189189189189189,2.84382673226561e-28,1.45242762697002e-23,7.72529152883336e-14,3.91780434593255e-09,3L,19896848,19896912,-,FBtr0344257,Su(Tpl),protein_coding
FBgn0038388,FBtr0083240_1_FBtr0083240_2,0.0178041543026706,0.0294117647058824,0.0365448504983389,0.483309143686502,0.539845758354756,0.498550724637681,0.383202099737533,0.329577464788732,0.363372093023256,4.83532270404993e-28,2.4693993049583e-23,4.66977635666464e-16,2.3743944863097e-11,3R,15963546,15963599,-,FBtr0083240,CG4287,protein_coding
FBgn0040233,FBtr0091678_3_FBtr0091678_4,0.0198198198198198,0.0242424242424242,0.0144578313253012,0.215360253365004,0.168782673637043,0.21455938697318,0.211864406779661,0.231481481481481,0.290155440414508,5.73141911106526e-28,2.92692111163881e-23,2.65522000987555e-19,1.35453393583791e-14,2L,11270645,11270698,+,FBtr0091678,cana,protein_coding
FBgn0037109,FBtr0333972_1_FBtr0333972_2,0.00352526439482961,0.011864406779661,0.0112044817927171,0.18213356461405,0.183198023296858,0.166360294117647,0.11522633744856,0.146505376344086,0.122418879056047,1.09664026833816e-27,5.59933554610784e-23,4.73973059541176e-17,2.41280725690031e-12,3L,21634197,21634262,-,FBtr0333972,MED1,protein_coding
FBgn0038478,FBtr0083400_1_FBtr0083400_2,0.00872938894277401,0.0104302477183833,0.0147275405007364,0.181054596360243,0.19755778456171,0.205607476635514,0.0788690476190476,0.0673076923076923,0.0866261398176292,1.66777199007552e-27,8.51464311813158e-23,1.56505583324133e-08,0.000785251113770503,3R,17088483,17088540,+,FBtr0083400,cal1,protein_coding
FBgn0033021,FBtr0086091_4_FBtr0086091_5,0.00587084148727984,0.00967741935483871,0.0051413881748072,0.249667994687915,0.304442036836403,0.293939393939394,0.0682926829268293,0.0452488687782805,0.0553191489361702,2.0809329036019e-27,1.06237867527588e-22,0.0193382868820142,1,2R,5360966,5361019,-,FBtr0086091,CG10417,protein_coding
FBgn0027057,FBtr0075074_1_FBtr0075074_2,0.0169491525423729,0.0155440414507772,0.0185185185185185,0.47233691164327,0.469321148825065,0.403174603174603,0.211382113821138,0.15,0.2125,2.65863529353045e-27,1.3572333173473e-22,7.11658677859125e-10,3.58405543343413e-05,3L,18904690,18904762,-,FBtr0075074,CSN1b,protein_coding
FBgn0031513,FBtr0301033_1_FBtr0301033_2,0.0276243093922652,0.0166320166320166,0.0268948655256724,0.378583017847485,0.411678832116788,0.324013157894737,0.50597609561753,0.489247311827957,0.482587064676617,4.21024190491917e-27,2.1489495706898e-22,8.23771114547643e-30,4.22330975006286e-25,2L,3269850,3269913,+,FBtr0301033,CG3347,protein_coding
FBgn0037040,FBtr0114618_7_FBtr0114618_8,0.0399373531714957,0.033625730994152,0.0471436494731004,0.201332698714898,0.186232657417289,0.207723035952064,0.226832641770401,0.232445520581114,0.240343347639485,6.79919088244509e-27,3.46976309112938e-22,4.3708150102103e-33,2.24318967954013e-28,3L,20963621,20963690,-,FBtr0114618,CG12983,protein_coding
