id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0039199,CG13615,protein_coding,-1.292615265,1.361765466,74.25376952,7.37E-07,4.24E-06,3.445504083,3.389484268,3.369046098,2.877716806,2.590633169,2.726659977,1.486888998,1.311193384,1.364135359
FBgn0035168,cep290,protein_coding,-1.292300334,8.277943473,253.0796603,3.83E-10,1.11E-08,379.573655,470.0143391,402.2200864,339.1758838,352.0704121,338.7246537,163.3254634,172.4815297,175.2794276
FBgn0265793,lncRNA:CR44582,ncRNA,-1.291562243,3.956001751,177.6340037,3.67E-09,5.58E-08,32.31520145,29.62725368,33.9274793,1.636208059,1.567837736,1.469689066,13.93958435,13.30265288,11.91823524
FBgn0032598,ChLD3,protein_coding,-1.290810847,2.872032433,118.9333084,4.45E-08,4.11E-07,8.837415735,9.430844827,9.717751057,8.511152448,7.617134407,9.727021054,3.670757213,3.957420031,3.805219687
FBgn0050196,CG30196,protein_coding,-1.290225667,2.075437429,95.73852082,1.65E-07,1.19E-06,6.201907349,6.620909683,5.417561565,3.817818804,3.761464782,4.177011029,2.439427262,2.40782785,2.608609722
FBgn0035426,CG12078,protein_coding,-1.289272731,4.431022137,89.78895496,4.20E-07,2.65E-06,37.03010177,38.79466708,41.56285513,9.085260538,7.576760904,11.93155465,14.89212262,15.90119976,17.23118349
FBgn0259151,CG42266,protein_coding,-1.288907855,7.068733958,234.7862369,6.21E-10,1.56E-08,221.2376306,246.3259396,222.8649389,85.9009231,77.12012142,71.89873614,86.82037789,99.98445549,95.75272934
FBgn0004242,Syt1,protein_coding,-1.287884362,1.256743687,43.69459091,1.39E-05,5.22E-05,2.647597874,3.143614942,3.182817419,2.727013432,2.826145275,2.707321963,1.231329951,0.905915429,1.531660754
FBgn0034530,Rcd6,protein_coding,-1.286504214,1.029741345,46.20240755,1.03E-05,4.05E-05,2.417897602,2.616752103,2.776500302,2.418430333,2.119608956,2.262547641,0.975770905,0.905915429,1.316270961
FBgn0025697,santa-maria,protein_coding,-1.284962462,3.340107493,141.6433247,1.51E-08,1.68E-07,16.57468806,15.92881985,18.28427028,6.508950481,6.621254644,6.05279839,7.387979708,6.198368724,7.251456384
FBgn0000636,Fas3,protein_coding,-1.284854544,5.26065308,190.5190484,2.36E-09,3.98E-08,58.25924272,53.98587896,60.6936194,35.55164353,34.86924956,30.14796386,21.37402934,26.34306708,23.26209771
FBgn0000114,bru1,protein_coding,-1.283854117,10.10203348,165.1198789,5.81E-09,7.96E-08,1780.576063,2046.791883,1900.853054,685.80082,571.2581649,553.2992573,725.6250636,844.3370196,782.5829167
FBgn0263441,asRNA:CR43464,ncRNA,-1.282324652,2.13426937,51.22249317,5.94E-06,2.51E-05,4.545647492,6.743844346,5.417561565,5.310499841,4.171928739,5.917432291,2.485892543,2.360148091,2.01030474
FBgn0026255,clumsy,protein_coding,-1.280458699,3.442640501,136.6210505,1.89E-08,2.01E-07,15.30529182,18.77387918,16.94680977,8.252803807,8.155447793,9.050190563,6.69100049,7.581081747,6.724947999
FBgn0265467,lncRNA:CR44360,ncRNA,-1.279553435,2.355721752,33.31732242,8.60E-05,0.00025849,10.1793489,8.183936107,6.941250755,4.241223521,2.341663228,3.384152454,2.76468423,3.838220633,3.829151886
FBgn0264347,lncRNA:CR43803,ncRNA,-1.27679976,7.448709752,226.1070132,7.91E-10,1.85E-08,287.4154879,310.8490753,299.7096637,105.4421272,97.23285529,100.7510531,130.2189505,106.7788212,133.5895364
FBgn0027280,l(1)G0193,protein_coding,-1.276323192,5.161424044,252.6128768,3.88E-10,1.12E-08,54.11254833,58.18321958,65.56942481,24.32783035,22.97252373,23.18627882,23.95285245,25.43715165,24.02792808
FBgn0039395,CG14546,protein_coding,-1.275849064,6.406916595,198.050431,1.84E-09,3.36E-08,149.1117451,159.3233227,158.1927977,40.0942738,30.95301968,33.14535604,60.56749402,66.94238222,65.19131086
FBgn0033438,Mmp2,protein_coding,-1.27564065,3.426321904,104.3631286,9.84E-08,7.82E-07,15.29320233,19.73979439,15.18610226,7.987278815,9.501231257,7.889909722,6.783931053,6.794365717,7.155727587
FBgn0036942,CG7328,protein_coding,-1.274944776,1.177006569,34.5019633,4.66E-05,0.000151388,3.252072275,3.24898751,4.198610213,1.463975632,1.998488444,1.411675024,1.858611247,1.382713023,1.172677765
FBgn0260874,Ir76a,protein_coding,-1.274874341,1.542989467,49.80328867,6.91E-06,2.85E-05,4.122515411,4.285151095,4.334049252,2.683955325,2.46278374,2.629969907,1.347493154,2.264788572,1.651321751
FBgn0035711,CG8519,protein_coding,-1.274438204,1.129011569,32.87620836,5.92E-05,0.000186322,3.397146131,3.846098729,4.232469972,1.169745235,1.009337598,1.121604813,1.301027873,2.217108813,1.220542164
FBgn0266408,lncRNA:CR45048,ncRNA,-1.272675421,2.526589802,104.4787573,9.77E-08,7.78E-07,7.495482566,7.990753066,8.414150305,5.898960634,5.887802656,5.724052151,3.55459401,2.813105805,3.518033295
FBgn0032350,CG6287,protein_coding,-1.272665376,4.694005482,106.157909,1.52E-07,1.11E-06,48.10407279,42.21927554,42.30776984,16.03914479,14.34605173,14.71622867,15.98405673,22.71940536,16.20209892
FBgn0039054,Cow,protein_coding,-1.272095654,1.579565589,26.11094799,0.000206314,0.000562365,3.626846403,3.758288255,3.775363215,3.502059354,3.519223759,3.46150451,1.510121638,0.858235669,2.249626733
FBgn0052141,saturn,protein_coding,-1.271708075,7.785599495,178.8877295,3.51E-09,5.39E-08,366.0696969,385.8216574,425.6171804,104.9684881,92.36111915,123.1444733,162.5355536,163.112457,162.0209892
FBgn0019662,qm,protein_coding,-1.270828942,4.739730809,296.4482309,1.38E-10,5.29E-09,37.32024949,40.11182418,39.95451654,24.14124522,26.2225908,23.53436307,15.86789352,16.25879796,16.51321751
FBgn0266255,lncRNA:CR44950,ncRNA,-1.268476117,3.061452352,71.45045249,9.20E-07,5.11E-06,13.23798937,10.20357699,15.88022734,5.898960634,6.594338975,6.594262782,5.645531664,5.840770528,4.834304256
FBgn0039290,CG13654,protein_coding,-1.268035709,1.733041494,29.36666408,0.000108522,0.00031713,2.575060946,3.547543119,1.930006307,5.769786314,5.34948927,6.458896684,1.091934108,0.83439579,1.411999758
FBgn0265963,lncRNA:CR44750,ncRNA,-1.266697307,3.520278066,72.82193581,8.38E-07,4.74E-06,22.82495336,22.46191906,22.00884386,3.250887065,2.018675196,2.687983949,9.339521518,10.37034767,8.256608754
FBgn0050075,CG30075,protein_coding,-1.266042424,2.285208597,43.02903976,1.64E-05,6.05E-05,8.281299287,7.218020901,10.29336697,2.619368165,1.904283602,2.649307921,4.460666993,3.409102798,2.847931715
FBgn0263628,asRNA:CR43637,ncRNA,-1.262440531,4.977724575,189.6875251,2.42E-09,4.08E-08,43.46170939,46.9610411,45.6260263,31.45394703,28.18070574,30.67009024,19.39925489,20.95525426,16.34569211
FBgn0032897,CG9336,protein_coding,-1.262416477,5.183247333,90.47142984,7.75E-07,4.42E-06,57.71521576,48.08501515,54.90360048,29.56656668,33.83299629,35.38856566,18.95783472,27.63042058,20.41416599
FBgn0023171,rnh1,protein_coding,-1.261712517,6.399479172,226.3061934,7.86E-10,1.84E-08,138.8356803,155.2840409,144.6319639,49.94740391,42.41909479,45.42499494,58.73211541,66.77550306,57.46121049
FBgn0035638,Tektin-C,protein_coding,-1.261615642,8.027699832,211.1815648,1.22E-09,2.54E-08,381.133199,444.7776091,371.9833209,227.0453972,223.9181817,199.7230088,153.4515911,174.3648802,171.7853265
FBgn0015714,Cyp6a17,protein_coding,-1.260502414,2.606246967,97.4057819,1.49E-07,1.09E-06,8.063688502,6.937027387,8.735818023,6.674006557,6.95770051,6.884332993,3.693989854,3.003824843,3.206914704
FBgn0261397,didum,protein_coding,-1.260054662,9.654700796,176.7283777,3.79E-09,5.74E-08,1207.897016,1454.071189,1291.478957,587.578102,528.1863651,534.1159474,499.9431929,605.0323071,545.6780759
FBgn0051294,CG31294,protein_coding,-1.259849325,6.891192917,170.674326,4.72E-09,6.74E-08,177.5341314,183.6468238,229.9416287,82.85097387,72.14745152,75.05083243,86.28602715,80.72183269,79.81388462
FBgn0001077,ftz,protein_coding,-1.259531333,1.542670133,39.53733352,2.34E-05,8.26E-05,4.461021076,5.268628395,5.332912165,1.873027647,1.359241299,1.431013038,1.510121638,2.47934749,2.297491131
FBgn0032331,CG14913,protein_coding,-1.259377919,1.707663575,24.76165084,0.00030016,0.000785118,3.832367699,6.884341103,6.856601355,1.815616837,1.413072637,1.160280841,2.973777996,1.859510617,2.488948726
FBgn0267618,lncRNA:CR45956,ncRNA,-1.259061075,1.50139257,54.08816365,4.41E-06,1.94E-05,4.7390793,4.320275284,4.55413769,2.059612776,1.88409685,1.895125374,1.626284841,1.66879158,2.393219929
FBgn0050385,CG30385,protein_coding,-1.25905193,4.732791402,108.5663664,1.26E-07,9.57E-07,47.29407709,49.61291739,51.61920378,11.05158075,7.381622301,10.19113339,19.72451186,21.09829354,21.22786077
FBgn0035988,CG3982,protein_coding,-1.258621803,10.37467741,93.61009859,2.73E-07,1.84E-06,2329.716876,2591.74368,2058.605675,830.3181792,601.6324977,619.4546032,885.8605857,1063.735433,967.6745459
FBgn0004167,kst,protein_coding,-1.257111515,6.054119578,209.2614383,1.30E-09,2.65E-08,89.90952233,112.0286018,112.7868598,48.91400934,49.30950613,53.06351048,43.63089903,45.05737265,42.95829772
FBgn0050325,CG30325,protein_coding,-1.256796226,5.180591696,231.5318653,6.79E-10,1.67E-08,59.7946077,62.0644425,71.85041025,17.76864541,16.37818476,17.30752255,26.25288387,26.29538732,28.50324935
FBgn0011722,Tig,protein_coding,-1.256706794,4.32888454,175.5042476,3.96E-09,5.93E-08,31.06998418,35.19443768,31.55729611,14.19482255,12.91279234,14.67755264,13.2193725,12.682816,15.02942115
FBgn0085434,NaCP60E,protein_coding,-1.254198567,4.501520518,204.1899686,1.52E-09,2.97E-08,30.47759927,33.38554193,31.84510407,23.89724928,21.06824013,22.50944832,12.19713631,14.39928734,13.5216926
FBgn0054027,CG34027,protein_coding,-1.25416973,4.375143817,212.2023624,1.19E-09,2.49E-08,30.17536207,31.01465915,34.72318365,16.77113261,15.86678704,17.59759276,13.42846626,13.92248975,12.85159102
FBgn0038363,Acyp2,protein_coding,-1.253805318,5.916104363,171.1842008,4.63E-09,6.64E-08,106.1577942,103.2475545,103.9325326,35.61623069,28.22107924,34.63438312,41.86521834,49.1101522,40.42148459
FBgn0263004,CG43312,protein_coding,-1.253587149,3.332090312,94.19023582,1.82E-07,1.29E-06,16.0306611,17.66746722,15.13531262,7.929868006,5.881073739,7.174403203,6.458674084,7.652601386,6.36596501
FBgn0034335,GstE1,protein_coding,-1.252958346,3.869044698,139.8964189,1.64E-08,1.78E-07,22.25674743,21.42575547,17.759444,15.4793894,14.0634372,14.13608825,8.108191566,8.93995489,8.73525274
FBgn0032835,CG16772,protein_coding,-1.251868459,1.465865784,7.019231313,0.02986199,0.048151936,3.179535347,5.935987992,2.979658861,3.645586377,1.520735315,2.107843529,1.463656357,2.598546888,1.00515237
FBgn0036116,CG7888,protein_coding,-1.251353659,1.52085672,68.20674116,1.20E-06,6.36E-06,4.424752612,3.863660823,3.876942495,2.892069508,2.368578897,2.804012034,1.742448044,1.716471339,1.651321751
FBgn0051028,CG31028,protein_coding,-1.250703131,1.79409232,71.96463606,8.83E-07,4.94E-06,5.28310626,5.584746099,5.603790243,2.755718836,2.355121062,2.359237711,1.998007091,2.288628452,2.632541921
FBgn0051702,tplus3a,protein_coding,-1.249696972,4.763345761,173.7277858,4.22E-09,6.21E-08,40.45142688,44.62528251,44.86418171,19.53402779,21.84206562,18.08104311,20.32856052,16.80711519,17.49443768
FBgn0039629,CG11842,protein_coding,-1.249393958,2.367551628,95.13973382,1.71E-07,1.23E-06,9.115473959,9.571341585,10.34415661,1.901733051,1.702416082,1.508365094,4.298038509,3.742861114,4.164202676
FBgn0033566,CG18004,protein_coding,-1.249222724,3.307484906,81.72670982,4.22E-07,2.65E-06,13.43142118,13.36475403,15.16917238,10.52053077,9.965526552,8.412036101,5.250576774,5.244773536,7.155727587
FBgn0263385,lncRNA:CR43437,ncRNA,-1.248769418,4.305473853,78.69966816,8.73E-07,4.89E-06,35.11996267,38.54879776,33.8428299,10.57794157,7.859375431,6.574924768,15.33354279,15.75816049,14.14392978
FBgn0037643,ScsbetaA,protein_coding,-1.248378224,8.844799006,252.190212,3.92E-10,1.13E-08,785.2243357,799.4792348,818.7120616,244.6131048,225.4591038,252.6511532,304.3475917,356.2154826,351.0853635
FBgn0034659,CG4021,protein_coding,-1.248133568,6.926050336,228.8275895,7.32E-10,1.76E-08,207.7941199,193.2006033,208.9824374,71.19657962,72.45698171,83.71426271,92.28004843,79.31527979,85.19862946
FBgn0034126,jtb,protein_coding,-1.244756458,3.745314974,116.6223596,5.01E-08,4.53E-07,24.75927144,19.14268317,22.90612749,8.59009231,7.872833266,8.895486451,9.734476408,9.941229838,8.519862946
FBgn0038725,CG6184,protein_coding,-1.244755157,5.972171909,200.7092015,1.69E-09,3.19E-08,101.4308044,112.9067065,107.0307007,34.61871788,32.80347194,40.37777328,48.81177788,42.24426684,44.53782287
FBgn0032908,CG9270,protein_coding,-1.244516017,3.13797781,101.2172754,1.18E-07,9.07E-07,11.1948659,10.94118497,10.36108649,10.86499562,9.346466159,12.14427281,4.042479463,4.958694979,4.714643259
FBgn0028561,sut3,protein_coding,-1.243969697,5.966155096,94.58883938,7.25E-07,4.18E-06,116.5426644,121.354074,99.39532483,31.59747405,22.40056576,28.75562685,41.98138155,51.97093776,48.46270355
FBgn0051380,CG31380,protein_coding,-1.243488493,3.830546364,76.4680209,6.41E-07,3.78E-06,20.34660832,19.00218641,26.54605167,10.00383348,10.73262313,13.22720159,8.479913816,10.13194888,9.213896725
FBgn0031683,CG4230,protein_coding,-1.24278508,6.68929318,237.7216431,5.73E-10,1.48E-08,158.1788611,182.399915,170.7886283,67.42899528,61.3811838,72.26615841,73.87979708,74.11818601,68.06317477
FBgn0285926,Imp,protein_coding,-1.241437832,9.041034522,123.5295864,4.88E-08,4.44E-07,792.1153439,964.7912317,922.8477528,349.8973523,324.569327,253.0572515,380.4577223,388.7569184,364.1523443
FBgn0031504,CG15403,protein_coding,-1.241216012,5.752635256,144.2836427,1.63E-08,1.78E-07,106.1094363,95.67829166,104.440429,17.61076569,14.50754574,17.24950851,37.19545759,49.27703136,43.07795872
FBgn0003891,tud,protein_coding,-1.241008263,8.187259104,288.0029885,1.66E-10,6.14E-09,414.6452598,481.67557,473.6133899,226.9736337,220.5806387,225.8873418,184.8853538,201.0655455,193.6114922
FBgn0033631,Sod3,protein_coding,-1.240705087,5.15329701,199.471969,1.76E-09,3.26E-08,57.8723791,63.66259311,65.60328457,17.31653529,17.07126324,19.39602807,29.04080074,26.03314864,24.09972468
FBgn0029922,CG14431,protein_coding,-1.24034033,2.137740928,51.95290805,5.49E-06,2.34E-05,5.863401685,7.28826928,6.721162316,4.442161353,3.599970767,2.823350048,2.648521027,3.170704001,2.584677523
FBgn0028897,CG4935,protein_coding,-1.238957094,4.850201525,224.8424709,8.19E-10,1.89E-08,40.00411582,38.70685661,43.62830048,28.21023632,26.7272596,29.95458372,16.95982763,18.69046569,16.17816672
FBgn0033733,CG8834,protein_coding,-1.238350304,1.637765154,54.53243325,4.21E-06,1.87E-05,4.690721348,5.461811436,4.266329732,2.282079661,2.099422204,2.78467402,1.928309169,2.312468332,1.866711544
FBgn0036703,CG7707,protein_coding,-1.236078661,6.994351829,359.7162545,3.92E-11,2.12E-09,202.0516131,205.4765074,191.0198348,99.66516458,97.12519261,97.63763281,80.54756493,87.39699901,86.15591743
FBgn0022355,Tsf1,protein_coding,-1.235933026,5.236983895,55.97124467,2.78E-05,9.60E-05,61.36624114,70.44156164,66.80530604,21.60081692,16.92322706,17.75229687,21.46695991,35.30686185,27.54596138
FBgn0035607,CG4835,protein_coding,-1.235123447,2.614785248,97.5527602,1.48E-07,1.09E-06,7.495482566,9.343034354,7.957043548,6.918002495,6.163688266,6.14948846,3.740455135,3.2899034,3.494101096
FBgn0027575,GABA-B-R2,protein_coding,-1.233973178,3.014216212,146.7079727,1.22E-08,1.42E-07,11.75098235,12.08272112,11.66468724,7.398818021,7.105736691,7.135727175,5.413205258,4.720296182,4.953965252
FBgn0038506,CG5860,protein_coding,-1.233456506,3.839233213,105.2363805,9.36E-08,7.52E-07,22.94584824,25.9216517,24.78534416,6.645301152,8.417875569,8.566740213,9.153660393,11.25242322,10.91308287
FBgn0032827,CG10481,protein_coding,-1.23299995,2.477407776,52.41969035,5.23E-06,2.25E-05,9.127563447,10.27382537,9.650031537,2.533251951,2.530072913,3.500180538,3.13640648,4.529577144,4.69071106
FBgn0035336,CG9004,protein_coding,-1.232393017,5.056275077,255.2601561,3.63E-10,1.07E-08,45.56528031,43.87011244,44.57637375,34.31013478,39.64678086,33.7835105,18.72550832,19.5010216,18.81070864
FBgn0034935,Orcokinin,protein_coding,-1.229640134,1.994228892,68.5175528,1.17E-06,6.22E-06,6.92727663,6.427726642,6.653442797,2.181610745,2.328205393,2.552617851,3.299034964,2.908465324,2.321423331
FBgn0086451,l(2)k09022,protein_coding,-1.223441586,4.512420676,135.4508165,2.00E-08,2.10E-07,32.24266452,34.19339828,30.99861008,20.48130614,19.95796877,25.33279837,13.962817,12.56361661,15.19694655
FBgn0265545,lncRNA:CR44395,ncRNA,-1.221979885,2.320444257,38.618792,3.06E-05,0.000104193,9.188010887,8.991792461,7.973973428,2.396901279,2.772313936,2.185195585,4.832389243,3.885900392,2.488948726
FBgn0033451,Marc,protein_coding,-1.22164062,2.072579722,85.36874448,3.26E-07,2.14E-06,6.226086325,6.427726642,6.11168664,3.659939079,3.404832164,3.55819458,2.74145159,2.979984963,2.321423331
FBgn0029095,aru,protein_coding,-1.220909254,6.345054804,230.9989871,6.89E-10,1.69E-08,126.5890289,147.8377128,129.0226146,56.11188953,48.017554,50.68493476,57.96543827,58.43154516,56.67144791
FBgn0266683,lncRNA:CR45173,ncRNA,-1.218858395,1.211893431,38.03682943,2.85E-05,9.80E-05,3.651025379,3.51241893,3.639924176,2.009378318,1.574566653,1.450351052,1.55658692,1.191993985,1.890643744
FBgn0020416,Idgf1,protein_coding,-1.21843317,1.266126109,24.7554527,0.000225632,0.000608918,3.03446149,3.600229403,3.284396699,1.973496562,1.937928188,3.210110328,1.486888998,1.787990978,0.981220171
FBgn0053969,CG33969,protein_coding,-1.21747994,3.776552741,164.95926,5.85E-09,7.99E-08,22.72823746,21.75943527,20.7898925,9.78854295,9.507960175,10.32649949,9.223358315,8.796915612,10.0515237
FBgn0034546,CG13442,protein_coding,-1.217286713,8.050701945,116.8956354,9.91E-08,7.87E-07,424.8729666,486.0660936,418.2357528,186.9798289,150.4720491,147.8197792,163.7901162,211.8411711,196.0286444
FBgn0031821,KFase,protein_coding,-1.215603508,2.759139101,64.94495303,1.59E-06,8.06E-06,11.52128207,10.29138747,11.49538844,4.643099185,3.700904527,4.641123366,5.599066382,4.982534859,3.757355288
FBgn0038957,CG7059,protein_coding,-1.215024398,7.705282633,207.1105127,1.38E-09,2.78E-08,342.4831058,384.1181342,334.3143382,133.2433115,113.8532811,113.011354,146.4817989,162.4687802,148.0445848
FBgn0032636,CG5043,protein_coding,-1.214434328,8.061566769,183.9868801,2.94E-09,4.67E-08,393.3435819,423.8611544,390.2337315,221.1105549,196.5247593,258.6459376,173.0599398,170.5504994,176.7153595
FBgn0262020,CG42831,protein_coding,-1.212860467,5.34546516,143.9635104,1.37E-08,1.56E-07,66.77024228,63.75040358,71.29172421,28.35376334,26.82146444,21.52320961,31.73578705,27.17746287,28.14426636
FBgn0266861,lncRNA:CR45322,ncRNA,-1.209807278,2.353879858,100.4639276,1.24E-07,9.42E-07,6.637128917,6.954589482,6.433354358,5.848726176,5.436965195,5.433981941,3.182871761,2.741586166,2.728270719
FBgn0263743,CG43668,protein_coding,-1.209351193,2.086680798,80.83512988,4.50E-07,2.80E-06,6.661307893,5.865739613,5.806948802,3.990051232,3.377916495,4.138335001,2.555590465,2.598546888,2.776135117
FBgn0052206,CG32206,protein_coding,-1.208116719,1.852973324,59.96324851,2.49E-06,1.19E-05,3.155356371,3.196301226,2.776500302,6.702711961,6.493405215,5.14391173,1.440423717,1.287353504,1.220542164
FBgn0033072,CG17994,protein_coding,-1.207932267,1.21378055,49.60679122,7.06E-06,2.90E-05,2.720134802,2.950431901,2.539481983,3.049949233,2.832874192,2.552617851,1.115166748,1.358873143,1.076948968
FBgn0000560,eg,protein_coding,-1.206601974,3.361644126,127.0833629,2.96E-08,2.94E-07,17.34841529,17.28110114,15.42312058,7.456228831,6.587610057,6.381544628,7.736469317,7.175803792,6.772812398
FBgn0010548,Aldh-III,protein_coding,-1.206504201,5.956584854,320.6051845,8.29E-11,3.62E-09,105.2994406,103.3704891,98.244093,39.68522178,40.52154011,38.48264791,46.81377079,44.19913698,41.97707755
FBgn0267486,Ptp36E,protein_coding,-1.206263463,5.533399597,195.7515721,1.98E-09,3.53E-08,70.55425202,71.63578408,71.63032181,36.72856512,40.88490164,32.27514541,32.20043986,28.77473481,31.68623186
FBgn0032910,CG9265,protein_coding,-1.20510001,3.80555907,77.40435392,5.79E-07,3.47E-06,25.12195608,25.79871704,26.52912179,5.166972818,5.154350668,4.37039117,13.70725795,8.868435251,11.00881167
FBgn0035099,CG6845,protein_coding,-1.204353043,4.231428237,175.7955293,3.92E-09,5.88E-08,25.9077728,27.9061684,24.73455452,20.45977709,17.37406452,18.02302907,11.12843484,11.34778274,11.60711665
FBgn0035904,GstO3,protein_coding,-1.203801385,4.821478337,214.9100468,1.09E-09,2.36E-08,46.10930727,49.2616755,45.15198967,18.0198177,16.6271547,18.02302907,20.32856052,22.17108813,18.49959005
FBgn0029002,miple2,protein_coding,-1.203539109,4.506562363,77.83082505,1.05E-06,5.72E-06,32.37564889,34.22852247,27.37561578,24.55029724,26.7676331,17.7909729,13.3355357,13.11193384,14.35931957
FBgn0022740,HLH54F,protein_coding,-1.202883011,1.520038614,51.4494577,5.79E-06,2.46E-05,4.763258276,5.584746099,4.977384688,1.44962293,1.211205118,1.024914743,2.160635575,2.002549895,2.488948726
FBgn0014870,Psi,protein_coding,-1.201884032,7.736485422,151.9173784,9.79E-09,1.20E-07,285.2635591,305.2116429,272.4525571,243.1060711,249.689935,187.8301302,130.7533012,121.1304288,123.2268941
FBgn0267689,CG46025,protein_coding,-1.200154277,8.969207271,222.4112512,8.79E-10,1.99E-08,752.3892863,869.1480643,747.606566,399.7084056,353.6853522,356.6703307,347.3744421,338.4786121,345.2459069
FBgn0261698,SLO2,protein_coding,-1.19891085,2.535261298,98.6516126,1.38E-07,1.03E-06,6.141459909,7.235582996,6.907390995,7.283996403,6.998074014,8.102627876,2.857614793,3.075344482,2.895796114
FBgn0039228,CG6980,protein_coding,-1.194769308,7.107725981,201.3297112,1.66E-09,3.15E-08,209.9339593,213.8360645,197.6394178,131.6645143,108.4230448,107.8674422,94.97503474,89.78098698,86.70635801
FBgn0039413,CG14556,protein_coding,-1.19427697,6.38154367,184.0697919,2.93E-09,4.67E-08,141.5437256,151.771622,161.104737,36.11139892,30.63676056,30.51538613,67.09586603,71.04284153,60.4288032
FBgn0040814,CG14113,protein_coding,-1.194188641,5.508409934,97.83263984,3.36E-07,2.19E-06,76.34511678,57.83197768,74.44068187,36.68550701,41.75293198,30.92148442,31.68932177,30.63424542,28.86223234
FBgn0039020,CG17141,protein_coding,-1.194163308,2.752463486,109.8276199,7.22E-08,6.03E-07,8.982489591,8.289308675,9.751610816,6.767299121,6.789477577,7.715867596,3.9495489,4.005099791,3.853084085
FBgn0032772,CG17350,protein_coding,-1.194123872,5.016916618,115.1793866,6.44E-08,5.51E-07,43.66723069,39.90107905,38.22766879,40.22344812,44.18880005,31.13420258,17.88913326,18.35670737,16.99186149
FBgn0086704,stops,protein_coding,-1.19133288,1.770007168,66.79851986,1.35E-06,7.03E-06,5.754596293,5.654994478,4.757296249,2.432783035,2.408952401,2.262547641,2.183868216,2.670066527,2.225694534
FBgn0259683,Ir40a,protein_coding,-1.19097903,1.971767219,72.17562254,8.68E-07,4.87E-06,6.770113285,5.848177519,7.60151607,1.987849265,1.88409685,2.165857571,2.787916871,3.003824843,3.063321509
FBgn0039846,PNPase,protein_coding,-1.190148193,3.903699294,156.6520779,8.08E-09,1.04E-07,24.74718196,25.18404373,24.05735932,8.661855821,9.184972143,10.17179538,11.56985501,10.53722683,10.31477789
FBgn0035539,slow,protein_coding,-1.189271995,1.323534181,45.43457185,1.13E-05,4.37E-05,3.771920259,4.021719675,3.606064416,2.289256012,1.789892007,1.663069206,1.57981956,1.501912422,1.914575943
FBgn0264833,lncRNA:CR44041,ncRNA,-1.186774106,3.122562093,90.72430149,2.28E-07,1.57E-06,13.6127635,14.41847971,16.52356277,5.36791065,4.158470904,4.525095282,6.66776785,6.865885356,6.03091422
FBgn0034776,CG13527,protein_coding,-1.186365632,7.063759709,124.0215502,5.16E-08,4.63E-07,225.831636,256.7226996,215.5681606,74.39723223,58.04364081,66.54210626,90.56083302,113.4539875,102.7409315
FBgn0038186,CG14362,protein_coding,-1.186198426,3.898038642,110.865697,6.82E-08,5.77E-07,21.38630429,20.21397094,24.90385332,12.76672867,11.55355104,13.71065194,8.898101346,10.70410599,9.620744113
FBgn0041723,rho-5,protein_coding,-1.184732496,1.538472236,70.46238933,9.97E-07,5.45E-06,4.231320803,3.846098729,3.860012615,2.834658699,2.758856102,2.862026076,1.858611247,1.716471339,1.67525395
FBgn0267118,lncRNA:CR45558,ncRNA,-1.184408595,1.542825193,29.4479294,0.000100788,0.000297314,3.505951523,4.548582515,3.555274777,3.480530301,3.256795983,2.165857571,2.160635575,1.406552903,1.531660754
FBgn0087039,Sbp2,protein_coding,-1.183515513,2.191750392,102.1296686,1.12E-07,8.69E-07,8.245030823,7.78000793,7.466077031,2.439959386,2.321476476,2.301223669,3.415198167,3.432942678,3.494101096
FBgn0039659,CG14506,protein_coding,-1.183423391,4.672046028,254.572341,3.69E-10,1.08E-08,39.95575787,42.6934521,37.68591263,18.27098999,18.25555269,19.24132395,17.79620269,17.71303062,17.47050548
FBgn0037261,CG9775,protein_coding,-1.180593086,5.491035373,191.382259,2.29E-09,3.92E-08,65.25905628,68.2989861,61.25230544,40.73296905,42.64787798,40.1263791,32.40953362,27.41586166,26.11002942
FBgn0083956,CG34120,protein_coding,-1.179009875,7.302852712,118.1229368,7.74E-08,6.39E-07,235.1163628,290.7053528,275.7708135,94.56995527,75.96947655,94.75626872,105.1973966,128.5684713,120.2353692
FBgn0031596,CG15429,protein_coding,-1.178740305,6.036428803,122.3745825,5.52E-08,4.91E-07,107.886591,118.1402107,107.0137708,44.10585408,33.98776139,32.21713136,47.34812152,52.80533355,46.954975
FBgn0051908,CG31908,protein_coding,-1.177447949,7.023137963,83.44260992,1.45E-06,7.47E-06,199.8392368,240.3021411,200.6190767,93.83796746,88.24302175,64.16353053,96.43869109,98.36334367,88.47734076
FBgn0003495,spz,protein_coding,-1.176344786,2.927737484,95.28692856,1.70E-07,1.22E-06,11.78725081,9.799648815,10.83512313,7.750459227,6.991345097,6.420220656,4.507132275,4.624936663,5.217219444
FBgn0037721,CG9427,protein_coding,-1.175994166,1.686839905,16.33935471,0.001908173,0.004085353,5.258927284,4.425647852,4.943524928,2.33949047,1.621669074,3.654884651,1.486888998,2.860785565,2.129965736
