id_gene,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3,id_string
FBgn0030356,lncRNA:CR32661,ncRNA,-1.427638951,8.478302982,263.3943195,2.96e-10,5.1900000000000005e-09,490.5188865,559.5810219,519.3240656,220.18480559999998,181.4519845,181.6613037,340.7996048,345.32065760000006,370.8294279,
FBgn0036837,CG18135,protein_coding,-1.42744996,5.630808564,49.10793787,0.000122889,0.000275648,71.35215823,71.2318559,74.45761175,27.20554716,25.89287385,27.61468403,69.00094256,39.74107947,39.41633222,7227.FBpp0074812
FBgn0037513,pyd3,protein_coding,-1.427151696,4.216343599,58.50219711,1.64e-05,4.47e-05,36.93338587,24.35862528,37.26266564,9.795719301,11.93709933,15.0256369,9.804174329,11.44314226,10.31477789,7227.FBpp0081276
FBgn0035800,CG7716,protein_coding,-1.427140514,8.498119474,235.7103559,6.06e-10,8.53e-09,406.0254548,466.4141097,411.0913435,169.0820091,136.401883,171.93428269999998,511.6292111000001,501.8771476,480.00812110000004,7227.FBpp0076535
FBgn0265578,CG44405,protein_coding,-1.426854435,5.721980212,326.8866591,7.31e-11,2.02e-09,78.69047746,85.72058399,86.78256431,32.13570039,27.80388637,33.55145433,43.00361773,43.12634239,44.05917889,
FBgn0030374,CG15734,protein_coding,-1.425503111,4.856863646,201.27562619999998,1.66e-09,1.84e-08,53.08494185,55.37328443,49.99393531,19.50532239,16.68098604,22.91554662,14.54363301,13.87480999,14.35931957,7227.FBpp0290059
FBgn0034659,CG4021,protein_coding,-1.424529788,6.926050336,297.1946711,1.36e-10,3.03e-09,207.7941199,193.2006033,208.9824374,71.19657962,72.45698171,83.71426271,92.28004843,79.31527979,85.19862946,7227.FBpp0071633
FBgn0263585,CG43610,protein_coding,-1.423986955,4.063358824,20.53771295,0.002574139,0.0044013970000000005,23.58659111,13.94430315,26.66456083,7.111763976000001,5.968549664,11.00332998,17.93559854,24.76963502,19.72013221,
FBgn0033602,Cpr47Ee,protein_coding,-1.4227194419999998,1.970171891,54.69932271,4.14e-06,1.32e-05,6.165638885,6.550661305,4.198610213,2.490193844,2.025404114,1.759759276,3.647524573,4.720296182,3.637694292,7227.FBpp0087215
FBgn0031952,cdc14,protein_coding,-1.422024494,9.137539582999999,228.39723250000003,7.41e-10,9.99e-09,771.6841091,833.286267,759.8130093999999,327.01196860000005,267.66960209999996,287.7883247,548.2670853,667.9695895,605.4846418999999,7227.FBpp0079115
FBgn0261278,grp,protein_coding,-1.420729163,5.187381763,344.0887935,5.2299999999999996e-11,1.6e-09,57.34044163,63.24110284,57.47694222,22.49068446,23.00616832,20.962407199999998,27.22865477,29.63297048,26.30148702,7227.FBpp0080441
FBgn0266259,CG44954,protein_coding,-1.420546915,1.896167933,77.09339227,5.93e-07,2.39e-06,5.863401685,6.849216913999999,7.195198952999999,2.612191814,2.395494566,2.417251753,2.416194621,1.7164713390000002,1.627389551,
FBgn0267748,lncRNA:CR46079,ncRNA,-1.41969271,1.023822569,44.88756477,1.21e-05,3.4e-05,3.385056643,3.336797984,4.198610213,1.191274289,1.325596712,1.58571715,0.999003545,1.215833865,0.6940337790000001,
FBgn0035379,spz5,protein_coding,-1.419672733,2.1222185159999998,86.48665486,3.02e-07,1.33e-06,7.435035126,7.305831375,8.735818023,3.0571255839999996,3.256795983,2.417251753,2.021239731,2.503187369,1.962440341,7227.FBpp0072881
FBgn0265487,mbl,protein_coding,-1.4195829780000002,5.92679964,286.21185610000003,1.73e-10,3.59e-09,90.90086034,85.65033561,93.09740951,36.26210229,34.38476751,30.05127379,55.64217422,57.28723094,64.13829409,7227.FBpp0297556
FBgn0003254,rib,protein_coding,-1.419514111,6.1421781289999995,425.8858284,1.2999999999999999e-11,7.08e-10,93.5726372,103.15974399999999,98.00707468,38.43653669,36.08718359,35.62062183,76.96973828,73.80826757,80.05320661,7227.FBpp0303090
FBgn0039190,CG5762,protein_coding,-1.418856058,8.91441818,159.53621719999998,1.14e-08,8.14e-08,689.2458904,740.4354726,720.4171789,314.6542919,266.1555957,223.0639918,417.18852710000004,505.90608729999997,465.43341169999997,7227.FBpp0084011
FBgn0042131,CG18808,protein_coding,-1.418850234,6.130760099,120.12225929999998,2.23e-07,1.02e-06,85.3034274,94.46650713,78.36841401,38.07771913,25.09213269,33.41608823,91.86186090000001,95.19263967,89.14744234,7227.FBpp0073217
FBgn0039530,Tusp,protein_coding,-1.418681298,4.673155616,206.3059821,1.4199999999999999e-09,1.65e-08,47.88646201,42.44758277,39.36197074,17.9911123,14.97856996,15.52842526,16.68103594,15.90119976,18.45172565,7227.FBpp0291746
FBgn0036876,CG9451,protein_coding,-1.417562835,3.53428619,128.6714517,2.74e-08,1.68e-07,19.74213392,23.77907616,20.02804791,8.224098402000001,6.796206494,8.798796381,5.50613582,6.007649686000001,4.930033053,7227.FBpp0305979
FBgn0051391,CG31391,protein_coding,-1.417277119,7.833692827,226.34842340000003,7.85e-10,1.03e-08,308.9347766,299.24053080000004,280.51117989999995,121.6965626,92.61681801,118.542026,274.7956729,268.84232349999996,288.1436794,7227.FBpp0081797
FBgn0262566,CG43106,protein_coding,-1.41716169,3.6060558830000002,76.23096704,1.01e-06,3.79e-06,26.81448441,24.02494548,22.12735302,9.960775377000001,9.373381828,7.947923764,2.36972934,2.383987971,3.7812874869999997,7227.FBpp0293428
FBgn0267290,lncRNA:CR45726,ncRNA,-1.416705303,1.567478706,54.18068813,4.37e-06,1.3800000000000002e-05,4.92042162,4.00415758,4.723436489,1.76538238,1.50727748,1.856449346,1.95154181,2.45550761,3.3505078999999998,
FBgn0035904,GstO3,protein_coding,-1.41612675,4.821478337,298.5841984,1.32e-10,2.97e-09,46.10930727,49.2616755,45.15198967,18.0198177,16.6271547,18.02302907,20.32856052,22.17108813,18.49959005,7227.FBpp0076348
FBgn0038815,CG5466,protein_coding,-1.4159127009999999,5.047128472,374.4657753,3.01e-11,1.18e-09,49.33720057,51.66768246,51.02665799,20.48848249,18.74003474,17.69428283,30.10950221,29.08465324,29.26907973,7227.FBpp0083321
FBgn0050114,CG30114,protein_coding,-1.4156958169999998,1.003675204,25.37651679,0.000229012,0.00048496199999999997,2.8893876339999998,3.898785012,3.9277321339999998,1.3348013109999999,1.5611088180000001,1.082928785,1.4868889980000002,0.548317233,0.909423573,7227.FBpp0085932
FBgn0001215,Hrb98DE,protein_coding,-1.415281248,10.21563787,142.9279148,1.4299999999999999e-08,9.69e-08,1846.088998,2043.9643859999999,1715.064552,766.448654,778.5828365,556.1806214,999.1429412999998,993.5985063999999,1002.4719640000001,7227.FBpp0084669
FBgn0263034,CG43329,protein_coding,-1.415192548,5.491665692000001,190.69938059999998,2.3399999999999998e-09,2.3900000000000002e-08,54.59612785,52.87946699,62.25116835,23.18679052,18.06714301,22.43209627,55.78157006,62.38896519,53.608126399999996,7227.FBpp0297768
FBgn0034491,Hsl,protein_coding,-1.414048676,5.673546471,301.41193280000005,1.2399999999999999e-10,2.8899999999999997e-09,75.47467364,83.49019797,76.21831926,28.25329442,27.20501273,32.89396186,46.69760759,45.20041193,43.81985689,7227.FBpp0085582
FBgn0028901,CG18109,protein_coding,-1.413915581,8.930948904,215.89777290000004,1.06e-09,1.31e-08,589.5680618,679.2140106,733.9102932,252.56450189999998,221.3881088,277.7905715,540.3912201,552.7991307,545.1515674999999,7227.FBpp0080344
FBgn0001981,esg,protein_coding,-1.41224547,3.215062653,210.97853019999997,1.23e-09,1.48e-08,11.36411873,12.04759693,10.91977253,4.4349850019999995,4.185386574,4.273701099,11.80218142,12.20601841,12.58833682,7227.FBpp0080293
FBgn0085196,CG34167,protein_coding,-1.41025049,4.663389679,138.4280148,2.57e-08,1.59e-07,32.75042302,35.1241893,32.86089687,14.90528131,10.12702057,12.87911734,29.66808203,32.32687688,27.56989358,7227.FBpp0111273
FBgn0264433,CG43851,protein_coding,-1.4097483469999998,5.556877601,251.58291430000003,3.98e-10,6.35e-09,54.05210089,54.75861112,60.91370784,22.87820742,21.41141492,19.51205615,67.60698412,66.17950607,56.64751571,7227.FBpp0304787
FBgn0045770,S-Lap3,protein_coding,-1.4092149319999998,11.56833573,174.79528359999998,4.0600000000000005e-09,3.6499999999999996e-08,3533.044065,3888.440939,3616.696381,1488.42546,1179.8618210000002,1487.886137,3810.942967,4219.396470000001,4106.813262,7227.FBpp0076015
FBgn0266595,lncRNA:CR45120,ncRNA,-1.4083202680000002,1.695100965,64.3643529,1.67e-06,5.87e-06,5.899670148999999,6.884341103,4.791156009,2.4758411419999997,2.254187303,1.856449346,1.254562592,1.59727194,1.627389551,
FBgn0028903,CG13243,protein_coding,-1.40794517,8.672025386,241.0905262,5.24e-10,7.71e-09,625.4496622,717.4291286,621.6313298,268.058244,222.04081380000002,250.2339015,305.7880155,349.397277,310.7356755,7227.FBpp0303714
FBgn0042094,Adk3,protein_coding,-1.4076359440000001,9.005613036,332.35852919999996,6.56e-11,1.88e-09,734.3396807,796.0721884,770.3941844,314.8911115,287.65448660000004,264.5440319,495.0178731000001,483.6634795,479.2901551,7227.FBpp0081807
FBgn0085390,Dgk,protein_coding,-1.406530355,7.494105326000001,197.1101784,2.15e-09,2.2400000000000002e-08,325.1830485,358.2140446,289.99191260000003,141.4387045,117.02260109999999,108.56361070000001,91.04871848,94.28672424,96.25530553,7227.FBpp0300813
FBgn0052487,CG32487,protein_coding,-1.4062710790000001,5.684729513,304.4146662,1.1599999999999999e-10,2.7699999999999997e-09,80.40718475,77.65958255,72.67997437,30.98748421,26.43118724,29.66451351,48.27742715,51.56565981,45.16006005,7227.FBpp0072877
FBgn0266824,lncRNA:CR45286,ncRNA,-1.405384149,1.971265214,24.58458045,0.000511186,0.001004973,6.758023797000001,8.693236852,7.0259001539999995,2.5834864090000003,3.0347417119999998,2.8620260760000003,1.765680685,1.430392782,0.5743727829999999,
FBgn0025697,santa-maria,protein_coding,-1.403087803,3.340107493,171.416919,4.589999999999999e-09,4.0099999999999995e-08,16.57468806,15.92881985,18.28427028,6.508950481,6.6212546439999995,6.05279839,7.387979708,6.198368724,7.251456384,7227.FBpp0079088
FBgn0283658,muc,protein_coding,-1.4028684809999998,8.216537327000001,300.74161789999994,1.26e-10,2.9100000000000005e-09,430.63965240000005,464.5174035,431.7627268,182.40131680000002,155.040984,164.33444319999998,259.8338524,299.42888910000005,289.0770352,7227.FBpp0079072
FBgn0039846,PNPase,protein_coding,-1.4024732880000002,3.903699294,218.4779645,9.85e-10,1.24e-08,24.74718196,25.18404373,24.05735932,8.661855821,9.184972143,10.17179538,11.56985501,10.53722683,10.31477789,7227.FBpp0290103
FBgn0000411,D,protein_coding,-1.400546845,3.86046866,254.24308140000002,3.7199999999999996e-10,6.06e-09,29.02686071,30.04874395,28.81465557,10.57076522,11.72850289,10.98399197,3.020243277,2.836945685,2.9197283130000002,7227.FBpp0075488
FBgn0037788,CAH7,protein_coding,-1.400536287,1.439994531,70.00972393,1.03e-06,3.88e-06,3.868636163,4.847138124,4.469488291,1.679266166,1.50727748,1.8177733180000002,1.8121459659999999,2.383987971,1.842779345,7227.FBpp0081657
FBgn0033387,CG8008,protein_coding,-1.400215505,4.354412785,97.31173694,3.13e-07,1.37e-06,39.47217835,25.6230961,33.52116218,12.67343611,12.67728023,12.00890671,13.73049059,18.02294906,16.05850572,7227.FBpp0113090
FBgn0031164,CG1724,protein_coding,-1.399515254,5.34523736,127.9477095,7.990000000000001e-08,4.19e-07,48.78108412,53.77513382,43.72987975,19.92155075,14.56137708,21.07843529,53.08658375,56.92963274,54.32609238,7227.FBpp0076949
FBgn0034126,jtb,protein_coding,-1.3988439940000001,3.745314974,148.5322167,1.1299999999999999e-08,8.050000000000001e-08,24.75927144,19.14268317,22.90612749,8.59009231,7.872833266000001,8.895486451,9.734476407999999,9.941229838,8.519862946,7227.FBpp0086301
FBgn0029669,CG13021,protein_coding,-1.397988227,5.699121484,72.17518898,1.13e-05,3.2200000000000003e-05,83.17567751,109.67528109999999,70.14049238,38.07054278,33.30141182,28.2721765,36.96313118,31.65936025,35.94616333,7227.FBpp0070545
FBgn0013301,ProtB,protein_coding,-1.397863429,8.860221244,233.1795983,6.49e-10,9.02e-09,762.8225143999999,815.5661135,914.5521116,326.6100928999999,317.40303,301.94375099999996,221.523228,274.3970154,247.1956864,7227.FBpp0080243
FBgn0034127,CG7848,protein_coding,-1.3968689369999998,7.710584513,312.8943961,9.709999999999999e-11,2.48e-09,274.262125,297.1506415,264.47858360000004,110.2646352,96.4994033,110.7294683,235.1840207,235.60953109999997,261.17209080000003,7227.FBpp0086304
FBgn0035138,CG13884,protein_coding,-1.395784951,5.207254976000001,172.64229880000002,4.79e-09,4.1399999999999994e-08,47.64467225,47.43521765,51.19595679,20.88318181,15.23426881,19.51205615,42.49249964,47.3460011,40.90012858,7227.FBpp0072467
FBgn0023090,dtr,protein_coding,-1.393405029,8.410532208,266.8231117,2.73e-10,4.9e-09,431.08696349999997,472.6486533,491.01730639999994,197.02672040000002,159.3071176,174.56425259999997,364.9847837,391.85610269999995,380.0193925,7227.FBpp0081044
FBgn0262020,CG42831,protein_coding,-1.3932858780000001,5.34546516,190.7766698,2.33e-09,2.3799999999999998e-08,66.77024228,63.75040358,71.29172421,28.35376334,26.82146444,21.52320961,31.73578705,27.17746287,28.14426636,7227.FBpp0292858
FBgn0032677,CG5790,protein_coding,-1.39203378,10.20342237,228.6236017,7.359999999999999e-10,9.940000000000002e-09,1381.635048,1609.0917980000002,1476.657984,622.792457,518.83317,560.5316745,1459.497715,1559.008933,1423.726536,7227.FBpp0080603
FBgn0004175,Mst84Dd,protein_coding,-1.390043793,6.39463446,75.41360697,8.62e-06,2.52e-05,145.9805677,121.59994340000002,143.32836310000002,53.86569163,44.39066757,58.67153455,58.24422996,78.81464231,52.05253345,7227.FBpp0081107
FBgn0031815,frj,protein_coding,-1.389787487,4.6418824469999995,357.413188,4.08e-11,1.3900000000000002e-09,36.60696969,37.96924863,39.15881218,15.10621914,14.49408791,13.76866599,22.86091834,22.910124399999997,21.68257255,7227.FBpp0078889
FBgn0030319,CG2533,protein_coding,-1.389663514,7.096442447,423.6951171,1.34e-11,7.240000000000001e-10,201.01191709999998,203.0880625,197.11459159999998,81.06406243,71.43418628,76.96529582,135.3301314,136.0065137,129.5689269,7227.FBpp0073382
FBgn0267745,lncRNA:CR46076,ncRNA,-1.389556319,1.893214287,66.18899154,1.43e-06,5.11e-06,5.802954245,6.585785494,5.519140844,2.181610745,2.402223484,2.2432096269999997,3.066708558,3.337583159,2.058169139,
FBgn0011817,nmo,protein_coding,-1.389474511,7.597528937000001,329.09939469999995,6.990000000000001e-11,1.9600000000000003e-09,288.7695106,311.2354414,308.5132012,120.2325869,123.5631088,102.82022059999998,161.6527132,160.9430279,165.1800395,7227.FBpp0305425
FBgn0270925,CG4836,protein_coding,-1.389390383,12.94606511,144.0997755,1.3600000000000001e-08,9.34e-08,11800.67014,13978.30337,12378.992740000002,5256.0241590000005,4414.983961999999,4894.876786,5568.933647999999,6586.386606,6143.180167,7227.FBpp0271767
FBgn0030441,CG2209,protein_coding,-1.389329861,6.03154153,196.86145159999998,1.9100000000000002e-09,2.0499999999999998e-08,70.91693666,71.77628084,81.39886251,31.09512947,23.86746974,30.65075223,91.11841640000002,98.101105,90.20045911,7227.FBpp0073548
FBgn0032693,Cyp310a1,protein_coding,-1.3877823530000002,5.113812331,177.8577194,3.64e-09,3.3599999999999996e-08,52.08151435,49.87634881,48.58875528,17.32371164,17.15873917,23.20561683,33.15297812,34.75854461,35.49145154,7227.FBpp0080627
FBgn0083994,lncRNA:CR41352,ncRNA,-1.387476706,2.902278557,95.59255758,1.67e-07,7.909999999999999e-07,10.80800228,11.88953808,10.49652553,5.037798498,4.333422755,3.248786356,7.132420661,7.1281240320000006,7.083930989,
FBgn0028487,f-cup,protein_coding,-1.387103481,8.868909555,165.7784143,6.959999999999999e-09,5.49e-08,776.9430364,878.385726,774.5927946,343.5893397,276.71999589999996,308.7120559,238.9012432,308.79796180000005,300.708084,7227.FBpp0082311
FBgn0036723,CG12229,protein_coding,-1.3870939580000001,9.152746784,280.85774760000004,1.96e-10,3.8900000000000004e-09,706.9086324,753.3787363,676.1624728999999,300.4235876,245.9217413,270.48080219999997,727.4139769,729.3096,712.8684201,7227.FBpp0074988
FBgn0032894,CG14402,protein_coding,-1.3868301769999998,6.726475542,234.4215344,6.27e-10,8.79e-09,156.1478271,158.0588519,169.40037819999998,69.21590671,54.14086877,61.57223665,96.22959733,100.62813220000001,87.52005279,7227.FBpp0080954
FBgn0001269,inv,protein_coding,-1.386398205,3.17163819,88.34194833,2.66e-07,1.19e-06,13.90291121,17.36891161,15.3215413,6.839062632999999,5.975278581,4.95053159,6.110184475,5.745411009,4.475321267,7227.FBpp0087173
FBgn0261832,CG42764,protein_coding,-1.3857878819999998,5.686606213999999,331.31466889999996,6.7e-11,1.9100000000000002e-09,79.60927854,91.35801637,79.8921032,33.36285643,31.76721867,30.82479435,40.65712103,36.71341475,39.08128143,7227.FBpp0292454
FBgn0026263,bip1,protein_coding,-1.38429402,2.565079453,146.5086551,1.23e-08,8.660000000000001e-08,10.03427505,10.94118497,10.31029685,4.033109339,4.070994979,3.867602805,2.880847433,3.5044623169999998,3.182982505,7227.FBpp0076462
FBgn0038539,Atg8b,protein_coding,-1.3830085980000002,7.396668662000001,330.69680330000006,6.78e-11,1.93e-09,219.0977912,198.67997680000002,197.08073180000002,84.26471504,71.40727061,80.1173921,218.4100542,223.06975440000002,224.6994191,7227.FBpp0082957
FBgn0014037,Su(Tpl),protein_coding,-1.3817675280000001,8.935339495,274.3462639,2.2800000000000001e-10,4.320000000000001e-09,781.5612209,879.9311903999999,806.0654413,341.1350276,323.3783086,282.2189767,320.86599920000003,326.82091089999994,343.690314,7227.FBpp0291257
FBgn0029095,aru,protein_coding,-1.3815625059999999,6.345054804,295.8883547,1.4e-10,3.08e-09,126.58902890000002,147.8377128,129.0226146,56.11188953,48.017554,50.68493476,57.96543827,58.43154516,56.67144791,7227.FBpp0077697
FBgn0034800,CG3788,protein_coding,-1.3811537759999999,8.08435332,163.13325930000002,1.1000000000000001e-08,7.9e-08,348.1409862,446.6743153,354.5963343,165.3646592,132.76153870000002,143.0819658,283.2755867,304.411424,264.4508021,7227.FBpp0292517
FBgn0032913,CG9259,protein_coding,-1.3800510609999999,1.7446162319999998,66.5368222,1.38e-06,4.98e-06,5.718327829,7.200458807,7.3137081120000005,2.540428302,2.402223484,2.8426880619999997,0.371722249,0.619836872,0.502576185,7227.FBpp0304346
FBgn0285955,cv-c,protein_coding,-1.379829049,7.123664773,400.6766273,1.93e-11,9.149999999999999e-10,194.3747882,220.9487128,213.6381543,83.21696778,80.63261626,77.77749241,125.36332859999999,128.7830302,130.2629607,7227.FBpp0111544
FBgn0267797,lncRNA:CR46122,ncRNA,-1.379209001,2.2495831440000003,69.44142863,1.08e-06,4.03e-06,9.067116007000001,9.237661786,6.687302556000001,3.272416118,3.519223759,2.78467402,2.090937653,2.836945685,2.823999516,
FBgn0052250,PMP34,protein_coding,-1.3789561780000001,5.717579388,390.8575702,2.27e-11,9.95e-10,78.9443567,76.11411822,80.78938683,29.27951264,28.90742881,32.56521562,49.74108351,49.94454799,47.21822919,7227.FBpp0073143
FBgn0037433,CG17919,protein_coding,-1.37866251,3.43789717,162.60167140000001,6.4e-09,5.16e-08,20.64884552,17.70259141,18.31813004,6.953884251,6.924055922999999,7.947923764,5.947555991000001,6.746685957,5.911253224,7227.FBpp0081208
FBgn0051908,CG31908,protein_coding,-1.378035713,7.023137963,113.8921385,2.95e-07,1.3e-06,199.8392368,240.30214109999997,200.6190767,93.83796746,88.24302175,64.16353053,96.43869109,98.36334367,88.47734076,7227.FBpp0079058
FBgn0031733,CG14006,protein_coding,-1.3779961930000002,6.594446443,196.11993930000003,1.9600000000000003e-09,2.09e-08,118.27146119999999,123.4790875,116.3252047,51.45443765,37.61464782,48.77047137,124.94514109999999,121.13042879999999,127.9654696,7227.FBpp0304813
FBgn0035776,CG8564,protein_coding,-1.3760689480000001,9.89265914,264.44569,2.89e-10,5.0900000000000004e-09,1271.632796,1359.815427,1280.931642,551.1222382,457.0011488,499.172156,1003.046025,1085.739642,1046.7943970000001,7227.FBpp0304235
FBgn0050466,CG30466,protein_coding,-1.3749176369999998,5.89499472,264.2254348,2.9000000000000003e-10,5.1e-09,94.63651214,85.73814608,100.9359439,35.68081785,34.19635783,38.65669003,46.09355893,53.16293175,46.26094122,7227.FBpp0086472
FBgn0051174,CG31174,protein_coding,-1.374089579,5.665572482000001,159.9631225,1.14e-08,8.14e-08,82.54702413,64.13676966,86.15615876,28.42552685,28.55079619,32.951975899999994,40.79651688,46.01096784,47.0985682,7227.FBpp0083552
FBgn0004885,tok,protein_coding,-1.3733522390000001,4.659397268,209.18205680000003,1.3e-09,1.54e-08,46.96766092,48.78749894,42.52785828,18.90968524,15.36884716,19.14463388,11.17490012,11.89609997,12.13362504,7227.FBpp0084068
FBgn0051735,CG31735,protein_coding,-1.3729722469999999,8.013987961,328.874786,7.029999999999999e-11,1.9600000000000003e-09,374.3147278,407.49328219999995,396.8702444,165.5584207,149.1195368,140.27795369999998,242.2235108,225.2630234,225.1780631,7227.FBpp0080348
FBgn0032312,CG14071,protein_coding,-1.3710907780000001,6.357403551,207.6715932,1.36e-09,1.6e-08,112.2388067,104.1432213,102.7982307,46.20852497,35.01055682,42.21488462,94.74270833,105.8013861,94.91510237,7227.FBpp0293783
FBgn0035238,CG12104,protein_coding,-1.37065959,6.7417566429999995,400.5633264,1.94e-11,9.149999999999999e-10,166.52060780000002,179.8182871,160.3428924,67.28546825,64.94078107,63.68008018,87.84261407,83.27269982,89.26710334,7227.FBpp0305552
FBgn0035167,Gr61a,protein_coding,-1.370557309,1.5440364640000002,41.48234666,1.82e-05,4.92e-05,5.621611925,6.216981506000001,4.825015768,2.109847234,2.079235452,2.262547641,1.254562592,0.667516632,0.622237181,7227.FBpp0072482
FBgn0032609,CG13280,protein_coding,-1.3704849069999998,7.980139146,127.5126783,1.05e-07,5.29e-07,397.04296519999997,475.95032710000004,366.0240032,189.0968524,152.3359592,137.5512938,177.2418151,196.6551677,180.2812572,7227.FBpp0080485
FBgn0038679,CG6040,protein_coding,-1.370459377,5.012503004,354.33941469999996,4.3200000000000003e-11,1.4300000000000002e-09,46.85885553,49.87634881,45.40593786,18.64416025,18.47760696,17.82964893,29.11049866,32.303036999999996,31.92555385,7227.FBpp0083143
FBgn0010548,Aldh-III,protein_coding,-1.3703243930000002,5.956584854,414.40718460000005,1.5499999999999998e-11,7.910000000000001e-10,105.2994406,103.3704891,98.244093,39.68522178,40.52154011,38.48264791,46.81377079,44.19913698,41.97707755,7227.FBpp0300518
FBgn0032968,CG11634,protein_coding,-1.369641958,5.948684171,378.3169943,2.82e-11,1.13e-09,99.64156018,95.13386672,95.75540065,38.92452856,34.263647,39.2948445,50.04310783,52.13781692,50.47300829,7227.FBpp0085284
FBgn0027505,Rab3-GAP,protein_coding,-1.369277069,9.428913717,258.1337177,3.3799999999999997e-10,5.7e-09,958.6117728,1048.36924,1052.699932,397.77079080000004,356.2356119,430.4835302,618.4528925,680.0087288,660.6962257,7227.FBpp0079885
FBgn0263443,asRNA:CR43466,ncRNA,-1.368965758,1.7411140440000001,47.54919804,8.87e-06,2.59e-05,5.597432948,6.357478264,7.178269072999999,2.662426272,2.33493431,2.3979137390000003,1.091934108,1.263513624,0.622237181,
FBgn0050157,CG30157,protein_coding,-1.368231461,4.498455318,245.86038059999998,4.6199999999999996e-10,7.020000000000001e-09,39.71396811,38.54879776,37.53354371,16.79266166,14.1778288,13.84601804,13.66079267,14.49464686,14.23965858,7227.FBpp0085517
FBgn0015609,CadN,protein_coding,-1.3674763109999999,4.702884575,261.2856392,3.12e-10,5.379999999999999e-09,41.08008026,47.82158373,46.16778246,18.2996954,17.73069714,16.26326979,16.26284841,15.85352001,14.50291277,7227.FBpp0099721
FBgn0039637,Ctl2,protein_coding,-1.367288201,7.029270546,308.4850788,1.0699999999999999e-10,2.6300000000000002e-09,171.5498349,181.644745,180.4048001,70.06271614,61.51576215,75.36024065,143.3686251,149.2138071,142.5880433,7227.FBpp0084740
FBgn0262102,CG42855,protein_coding,-1.366785361,7.864473287,174.3631753,6.08e-09,4.95e-08,320.6253115,356.6510182,367.86936010000005,139.3288573,115.09813079999999,150.99121350000001,210.90591129999999,238.82791490000002,197.0577289,7227.FBpp0292992
FBgn0036924,hale,protein_coding,-1.366534176,7.101239952,203.3914987,1.55e-09,1.76e-08,195.2935893,196.29153190000002,198.2827533,82.08310429999999,66.45478746,80.29143423,121.9016652,153.62418480000002,141.51109440000002,7227.FBpp0074681
FBgn0036031,CG6761,protein_coding,-1.366530419,7.534142993,159.80751919999997,1.3e-08,9.03e-08,260.2504084,294.463641,255.74276559999998,119.07719440000001,87.67106378,107.59671000000002,163.7436509,193.77054230000002,185.8335275,7227.FBpp0076143
FBgn0051230,CG31230,protein_coding,-1.3657618969999998,4.901069659,227.870075,7.52e-10,1.01e-08,44.09036277,34.7905095,41.85066309,15.27845157,16.0821124,15.48974923,31.78225233,33.97182858,35.63504474,7227.FBpp0083081
FBgn0033204,CG2065,protein_coding,-1.3645283000000001,4.56821502,209.8585873,1.27e-09,1.52e-08,33.18564459,34.140712,34.62160437,12.9676665,12.61671998,14.03939818,27.29835269,21.19365306,23.429623100000004,7227.FBpp0087996
FBgn0000084,AnxB10,protein_coding,-1.363365295,3.4682427280000003,171.0694291,4.65e-09,4.05e-08,18.70243795,19.054872699999997,17.96260256,7.563874097999999,7.744983837,6.304192572000001,7.387979708,7.533401988,6.964269992,7227.FBpp0291143
FBgn0035204,CG2277,protein_coding,-1.362505516,8.064593981,368.9962438,3.31e-11,1.23e-09,344.6108557,380.57059110000006,360.67416119999996,150.8325482,132.7749966,138.6535606,292.84743460000004,301.2168801,307.40909980000004,7227.FBpp0304251
FBgn0054049,CG34049,protein_coding,-1.361452916,4.04323446,115.92911059999999,5.2e-08,2.88e-07,24.5053922,29.27601178,30.57536308,11.74768681,10.05300248,11.02266799,9.548615283,12.27753805,9.022439131,7227.FBpp0291567
FBgn0051294,CG31294,protein_coding,-1.361252576,6.891192917000001,199.5589585,1.75e-09,1.92e-08,177.5341314,183.64682380000002,229.9416287,82.85097387,72.14745152,75.05083243,86.28602715,80.72183269,79.81388462,7227.FBpp0082652
FBgn0031821,KFase,protein_coding,-1.361250759,2.759139101,82.93311893,3.87e-07,1.64e-06,11.52128207,10.29138747,11.49538844,4.643099185,3.700904527,4.641123366,5.599066382,4.982534858999999,3.7573552880000003,7227.FBpp0078895
FBgn0015008,Actn3,protein_coding,-1.360782543,8.117225504,427.64878889999994,1.26e-11,7.07e-10,338.4210379,360.8659209,342.085153,138.94133430000002,132.12229159999998,134.3991975,349.581543,367.27718680000004,335.5533662,7227.FBpp0082822
FBgn0033042,Tsp42A,protein_coding,-1.359878968,5.520509806000001,177.72276530000002,3.6599999999999998e-09,3.3700000000000004e-08,52.93986799,61.53757966,52.07631054,22.411744600000002,18.34302862,24.23053157,62.63519903,62.29360568,56.9586343,7227.FBpp0085381
FBgn0032419,CG17217,protein_coding,-1.357529695,5.436873593,162.9013671,7.73e-09,5.9500000000000003e-08,65.08980344,77.99326234,64.92608938,28.67669914,23.5041082,29.04569706,34.05905111,36.52269571,29.81952031,7227.FBpp0079923
FBgn0025573,PpN58A,protein_coding,-1.357503746,6.661706012000001,126.5266601,9.57e-08,4.9e-07,110.8243366,115.5761449,102.3072642,48.46189922,32.99861054,46.93336004,148.17778169999997,153.8625836,152.5199061,7227.FBpp0071650
